delivery_person_id,first_name,last_name,phone,age,ratings,vehicle_type,vehicle_condition,status,current_latitude,current_longitude,total_deliveries,city
D00721,Aadi,Puri,+912506929656,37,4.71,bicycle,0,Available,12.848226,77.690218,2763,Bengaluru
D00722,Mitesh,Chawla,+917672935097,38,4.27,scooter,1,On Delivery,12.993055,77.651437,1113,Bengaluru
D00723,Harshil,Wagle,+915022347780,29,3.88,electric_scooter,1,On Delivery,12.913718,77.586821,1909,Bengaluru
D00724,Jagat,Saini,+914070339821,29,5.0,motorcycle,2,On Delivery,12.925743,77.598361,599,Bengaluru
D00725,Yatan,Bhasin,+910945167670,32,4.17,motorcycle,2,Available,12.961021,77.502788,585,Bengaluru
D00726,Ekavir,Mammen,+911220084842,32,3.91,electric_scooter,2,Available,12.858454,77.666774,3093,Bengaluru
D00727,Chakradhar,Bassi,+918289671360,30,4.1,scooter,1,On Delivery,12.913514,77.608154,1181,Bengaluru
D00728,Jack,Venkatesh,+910856490132,28,4.15,scooter,0,Offline,13.115568,77.600276,891,Bengaluru
D00729,Samuel,Pradhan,+911546175808,21,4.22,motorcycle,2,On Delivery,12.985097,77.573823,2373,Bengaluru
D00730,Veer,Chad,+914410404315,32,4.19,motorcycle,2,Available,12.968393,77.722312,2824,Bengaluru
D00731,Champak,Tiwari,+918374755803,21,4.05,scooter,0,Available,12.929946,77.597737,1661,Bengaluru
D00732,Ekalinga,Ramesh,+917177840190,24,4.03,electric_scooter,2,Available,12.878656,77.681857,2493,Bengaluru
D00733,Baljiwan,Bhatia,+916115866861,22,4.42,scooter,1,On Delivery,12.869157,77.692434,1588,Bengaluru
D00734,Teerth,De,+918332617050,30,4.95,bicycle,2,Available,13.03005,77.606434,786,Bengaluru
D00735,Jagat,Manne,+917285353399,44,3.75,scooter,0,Available,12.919961,77.676965,1598,Bengaluru
D00736,Kalpit,Murty,+917580158466,37,3.92,motorcycle,0,Available,12.948978,77.558571,3190,Bengaluru
D00737,Ronith,Narain,+917276698345,22,4.04,scooter,2,On Delivery,12.896858,77.621648,684,Bengaluru
D00738,Nathan,Sethi,+914613087308,38,4.45,bicycle,0,Offline,12.975231,77.556714,3460,Bengaluru
D00739,Laban,Kaur,+912777711842,30,4.36,motorcycle,2,On Delivery,12.940756,77.635121,2074,Bengaluru
D00740,Baljiwan,Jain,+910071210242,26,5.0,motorcycle,1,On Delivery,12.930537,77.586009,2786,Bengaluru
D00741,Ekansh,Chopra,+917719619971,32,4.65,motorcycle,2,On Delivery,12.972352,77.647146,3171,Bengaluru
D00742,Faras,Cherian,+914099683344,20,3.58,motorcycle,2,Available,12.938705,77.57301,671,Bengaluru
D00743,Fitan,Sengupta,+913793221914,27,3.62,bicycle,2,Available,12.857699,77.696457,97,Bengaluru
D00744,Viraj,Murthy,+913601579115,21,4.74,scooter,0,Available,13.010831,77.56683,1635,Bengaluru
D00745,Samar,Dara,+912658934759,34,4.79,electric_scooter,0,Available,12.909652,77.604956,1193,Bengaluru
D00746,Praneel,Johal,+917192149679,22,4.23,electric_scooter,1,Available,12.861416,77.674881,2921,Bengaluru
D00747,Upkaar,Morar,+913203172665,24,3.89,scooter,0,Available,12.878365,77.705998,2216,Bengaluru
D00748,Vincent,Lanka,+912724000208,32,4.47,scooter,0,Available,12.980755,77.571559,3066,Bengaluru
D00749,Darpan,Chana,+915432716303,27,3.66,motorcycle,1,On Delivery,12.954196,77.567585,899,Bengaluru
D00750,Farhan,Modi,+913010009089,38,3.86,motorcycle,2,On Delivery,12.946531,77.585305,476,Bengaluru
D00751,Anmol,Kale,+910283541589,44,4.57,motorcycle,2,Available,12.851542,77.61322,3039,Bengaluru
D00752,Nihal,Divan,+913766136628,40,3.71,motorcycle,0,Available,12.941075,77.6879,571,Bengaluru
D00753,Chakradev,Kothari,+919474705311,21,3.36,bicycle,2,On Delivery,13.010408,77.695297,878,Bengaluru
D00754,Pranav,Randhawa,+919673979842,23,5.0,scooter,0,On Delivery,13.01619,77.68428,583,Bengaluru
D00755,Aryan,Mistry,+915016767187,35,5.0,motorcycle,0,On Delivery,13.001888,77.683811,2232,Bengaluru
D00756,Kalpit,Ghosh,+918850162762,38,4.19,motorcycle,1,On Delivery,12.912967,77.599548,1828,Bengaluru
D00757,Alexander,Ravel,+917616522898,39,3.51,motorcycle,1,On Delivery,12.874632,77.687195,1000,Bengaluru
D00758,Upkaar,Krish,+915597772659,35,3.88,motorcycle,0,On Delivery,12.992824,77.540247,779,Bengaluru
D00759,Champak,Shere,+911417165789,26,4.32,scooter,0,On Delivery,12.955674,77.648382,1453,Bengaluru
D00760,Charan,Dey,+918711486005,44,4.22,motorcycle,2,On Delivery,12.936637,77.558513,1082,Bengaluru
D00761,Darsh,Arora,+917570302930,23,3.66,motorcycle,0,Available,12.929475,77.680944,64,Bengaluru
D00762,Azaan,Kapadia,+910742906952,25,4.12,motorcycle,0,On Delivery,12.91735,77.634557,873,Bengaluru
D00763,Dhruv,Hora,+917302426624,42,4.27,electric_scooter,1,Available,12.97516,77.730527,1933,Bengaluru
D00764,Sai,Pradhan,+915714469567,28,4.33,motorcycle,1,On Delivery,12.876802,77.615366,2029,Bengaluru
D00765,Brijesh,Lad,+915146688658,26,4.53,scooter,1,On Delivery,12.911075,77.602257,3231,Bengaluru
D00766,Baljiwan,Bains,+915862673664,36,4.07,motorcycle,0,Available,12.842363,77.691246,2725,Bengaluru
D00767,Bachittar,Hora,+919432698344,27,4.8,electric_scooter,2,On Delivery,13.03471,77.597981,2455,Bengaluru
D00768,Tristan,Dave,+915045050928,28,4.22,motorcycle,0,On Delivery,12.889989,77.620323,43,Bengaluru
D00769,Chakradhar,Narula,+913907737295,28,4.93,scooter,1,On Delivery,12.976715,77.632015,2818,Bengaluru
D00770,Darsh,Basak,+911625851502,42,3.78,scooter,0,Available,12.924868,77.641515,1416,Bengaluru
D00771,Vihaan,Bedi,+913127943379,44,4.48,motorcycle,0,On Delivery,12.941517,77.642877,2979,Bengaluru
D00772,Frado,Sant,+915904265274,24,4.39,scooter,2,Available,12.954267,77.73946,760,Bengaluru
D00773,Rudra,Taneja,+918385545146,21,3.62,scooter,2,Available,12.998758,77.702176,960,Bengaluru
D00774,Alexander,Raja,+914555370627,25,4.11,motorcycle,0,On Delivery,12.973951,77.555065,828,Bengaluru
D00775,Tanay,Gera,+911575626412,44,4.48,motorcycle,2,Available,12.95679,77.692811,495,Bengaluru
D00776,Peter,Kala,+916209906931,39,4.2,electric_scooter,0,Available,12.880428,77.6928,3467,Bengaluru
D00777,Girik,Maharaj,+917045059982,24,4.71,electric_scooter,2,On Delivery,12.976018,77.701309,1815,Bengaluru
D00778,Logan,Sehgal,+912343888048,31,4.03,electric_scooter,0,On Delivery,12.966168,77.681398,2673,Bengaluru
D00779,Falan,Banerjee,+915028231342,35,4.4,motorcycle,1,On Delivery,12.913087,77.578572,1921,Bengaluru
D00780,Jason,Merchant,+915490443183,40,3.74,motorcycle,1,Offline,12.912055,77.565757,1535,Bengaluru
D00781,Zaid,Sabharwal,+912977115062,41,4.91,scooter,2,Offline,12.975714,77.680782,2487,Bengaluru
D00782,Wriddhish,Bhat,+915173281629,22,4.37,scooter,2,On Delivery,12.926393,77.59509,946,Bengaluru
D00783,Caleb,Mammen,+911573767105,24,3.72,scooter,2,On Delivery,12.961825,77.603618,14,Bengaluru
D00784,Rehaan,Devan,+919915304450,20,4.04,electric_scooter,0,Available,13.041539,77.59085,3188,Bengaluru
D00785,Shaurya,Iyengar,+919034502958,32,4.22,motorcycle,1,Available,12.953191,77.725177,2666,Bengaluru
D00786,Jeet,Bahl,+913467541823,45,4.78,motorcycle,2,Available,12.953201,77.48534,319,Bengaluru
D00787,Rayaan,Parmer,+915133460184,25,4.02,motorcycle,0,Available,12.972304,77.704001,2703,Bengaluru
D00788,Wriddhish,Sundaram,+912083168163,33,4.26,electric_scooter,0,On Delivery,12.947662,77.650544,2781,Bengaluru
D00789,Orinder,Thakkar,+916907894767,25,3.74,motorcycle,0,Available,13.012209,77.700441,340,Bengaluru
D00790,Naveen,Rama,+910707163485,45,2.75,motorcycle,2,On Delivery,12.93365,77.659389,3442,Bengaluru
D00791,Krishna,Gole,+911191944545,33,3.61,scooter,0,On Delivery,12.968426,77.606912,1419,Bengaluru
D00792,Agastya,Nagar,+912767137718,36,4.36,motorcycle,0,On Delivery,12.985779,77.540595,995,Bengaluru
D00793,Imaran,Balan,+916783055737,23,4.16,motorcycle,2,On Delivery,12.980975,77.585262,1183,Bengaluru
D00794,Logan,Bhardwaj,+914614466276,26,3.35,scooter,0,Available,12.965035,77.626392,2795,Bengaluru
D00795,Warinder,Wagle,+912152483196,37,4.34,scooter,0,Offline,12.952665,77.748183,1712,Bengaluru
D00796,Praneel,Kaul,+916568969870,26,3.45,motorcycle,2,On Delivery,12.924868,77.689069,957,Bengaluru
D00797,Fariq,Chaudhry,+913631592291,41,3.52,scooter,1,Offline,12.916332,77.626151,1580,Bengaluru
D00798,Jatin,Khosla,+910406291187,25,4.26,motorcycle,0,Available,12.994132,77.547206,518,Bengaluru
D00799,Kiaan,Walla,+916075789849,35,4.78,electric_scooter,2,On Delivery,12.849103,77.6701,2567,Bengaluru
D00800,Ayaan,Kanda,+912171148656,31,4.71,motorcycle,0,On Delivery,12.957875,77.606149,2199,Bengaluru
D00801,Rishi,Pant,+917356316312,39,4.72,motorcycle,1,On Delivery,12.98908,77.712119,1847,Bengaluru
D00802,Gabriel,Goda,+911694963788,22,4.09,motorcycle,0,On Delivery,12.917594,77.593332,2835,Bengaluru
D00803,Jagat,Nadkarni,+912013071675,26,3.77,scooter,2,Available,12.900099,77.62213,1603,Bengaluru
D00804,Praneel,Bala,+916131798549,21,3.95,scooter,0,Available,12.971199,77.705042,2476,Bengaluru
D00805,Patrick,Dhar,+915858356399,37,3.53,scooter,0,Available,12.968107,77.647702,3494,Bengaluru
D00806,Girindra,Tailor,+912255174192,30,3.71,scooter,0,On Delivery,12.945668,77.664113,3463,Bengaluru
D00807,Mohammed,Gill,+911236018639,39,5.0,motorcycle,1,Available,12.938983,77.690106,861,Bengaluru
D00808,Yatan,Barad,+913156309307,39,3.55,motorcycle,2,On Delivery,12.882302,77.585668,3185,Bengaluru
D00809,Chakradev,Bhalla,+919872408992,42,4.06,motorcycle,1,On Delivery,12.957446,77.623186,780,Bengaluru
D00810,Jackson,Kanda,+911668113397,26,3.8,bicycle,1,Available,12.996234,77.566417,2846,Bengaluru
D00811,Advaith,Vyas,+912422241983,45,3.84,electric_scooter,1,On Delivery,12.915641,77.590074,1016,Bengaluru
D00812,William,Acharya,+914018144424,44,2.89,bicycle,1,Available,12.917141,77.580555,2746,Bengaluru
D00813,Noah,Jaggi,+910947651186,41,4.5,motorcycle,1,On Delivery,12.921494,77.61568,1132,Bengaluru
D00814,Dhruv,Oak,+911475398913,34,3.42,motorcycle,1,On Delivery,12.939708,77.627538,559,Bengaluru
D00815,Gaurang,Naik,+918261103565,39,3.92,motorcycle,2,On Delivery,12.853451,77.696605,728,Bengaluru
D00816,Ayushman,Bains,+917666969229,31,3.56,motorcycle,2,Available,12.983767,77.62778,2339,Bengaluru
D00817,Ethan,Dhar,+913909342424,20,4.59,motorcycle,2,Available,12.909415,77.658017,3060,Bengaluru
D00818,Christopher,Vora,+914889334375,23,3.42,bicycle,2,On Delivery,12.907406,77.597753,1796,Bengaluru
D00819,Qabil,Bora,+914243826928,30,3.37,motorcycle,1,Available,12.965776,77.601191,1402,Bengaluru
D00820,Rachit,Randhawa,+918895947039,33,4.56,electric_scooter,2,Offline,12.938305,77.618396,1738,Bengaluru
D00821,Chandresh,Nayar,+916504718830,21,5.0,scooter,2,Available,12.83297,77.669909,568,Bengaluru
D00822,Matthew,Naidu,+914496686679,37,4.77,scooter,1,On Delivery,12.961246,77.636913,1683,Bengaluru
D00823,Ekansh,Dugar,+916901497110,44,4.27,motorcycle,2,Available,12.88076,77.626911,2942,Bengaluru
D00824,Tejas,Sur,+915665051886,20,4.12,scooter,1,On Delivery,13.019905,77.592688,1208,Bengaluru
D00825,Nathan,Ghosh,+913596985045,44,4.37,electric_scooter,2,Available,12.928219,77.684328,1685,Bengaluru
D00826,Pranav,Kapoor,+913754024286,22,4.57,motorcycle,2,On Delivery,13.114775,77.599365,697,Bengaluru
D00827,Gagan,Radhakrishnan,+915038576264,36,5.0,bicycle,0,On Delivery,13.002261,77.540975,3125,Bengaluru
D00828,Mitesh,Menon,+919368063585,27,3.95,motorcycle,0,Available,12.961275,77.510873,335,Bengaluru
D00829,Devansh,Goel,+919304852775,36,3.88,motorcycle,1,Available,12.956952,77.506971,895,Bengaluru
D00830,Aadi,Raman,+913634443946,36,4.51,scooter,1,On Delivery,12.935702,77.560667,2953,Bengaluru
D00831,Amol,Gopal,+913576170731,34,4.07,motorcycle,1,On Delivery,12.948405,77.698889,1763,Bengaluru
D00832,Nathan,Kant,+916367850898,39,3.95,motorcycle,1,Available,12.914808,77.598808,2040,Bengaluru
D00833,Charles,Taneja,+914852953774,20,3.91,bicycle,0,On Delivery,12.985648,77.509531,1917,Bengaluru
D00834,Ekavir,Narula,+914207675149,34,3.54,motorcycle,1,Available,13.102803,77.587556,1308,Bengaluru
D00835,Balvan,Khanna,+919000940656,31,4.23,scooter,0,Available,12.970147,77.493308,1199,Bengaluru
D00836,Oscar,Nagarajan,+915653523266,21,4.03,scooter,2,On Delivery,12.861936,77.585367,160,Bengaluru
D00837,Fiyaz,Chakrabarti,+910349561199,36,4.02,scooter,2,Available,12.924357,77.689619,1297,Bengaluru
D00838,Oliver,Sekhon,+915837466144,35,4.11,motorcycle,0,On Delivery,12.895071,77.622972,3139,Bengaluru
D00839,Abdul,Lanka,+919666829052,31,5.0,motorcycle,2,On Delivery,12.954435,77.712374,78,Bengaluru
D00840,Henry,Krish,+912330292764,20,4.2,motorcycle,1,On Delivery,12.867076,77.669312,2562,Bengaluru
D00841,Bahadurjit,Palla,+911318660474,34,4.35,electric_scooter,0,On Delivery,12.957793,77.655285,3442,Bengaluru
D00842,Kabir,Chokshi,+918524744203,30,4.27,scooter,1,Available,12.901733,77.648229,3066,Bengaluru
D00843,Aadi,Bava,+913518664774,23,4.32,motorcycle,0,Offline,12.991659,77.70338,322,Bengaluru
D00844,Reyansh,Sarma,+915853465815,26,3.64,bicycle,2,On Delivery,12.868373,77.666947,1503,Bengaluru
D00845,Shaurya,Ganesan,+919909841286,30,3.78,motorcycle,2,On Delivery,12.944812,77.697657,463,Bengaluru
D00846,Samuel,Tailor,+912383193489,22,4.06,motorcycle,2,On Delivery,12.941029,77.585116,3009,Bengaluru
D00847,Ranbir,Panchal,+916342924219,31,4.55,scooter,2,On Delivery,12.99811,77.659221,3135,Bengaluru
D00848,Raghav,Chaudhuri,+911218527341,22,4.35,motorcycle,1,Available,12.992017,77.65022,1031,Bengaluru
D00849,Wriddhish,Kar,+911530304407,34,3.57,motorcycle,2,On Delivery,12.904894,77.644545,204,Bengaluru
D00850,Finn,Seth,+915984557663,43,4.94,electric_scooter,1,Offline,12.995593,77.629316,1253,Bengaluru
D00851,Balhaar,Bandi,+912699452064,41,4.47,motorcycle,2,Offline,12.981123,77.759579,3301,Bengaluru
D00852,Manan,Bahri,+916691008224,24,4.81,electric_scooter,0,On Delivery,12.950716,77.768768,589,Bengaluru
D00853,Nathaniel,Lal,+917562699620,36,4.32,motorcycle,1,On Delivery,13.113469,77.613302,3285,Bengaluru
D00854,Charles,Borah,+915932572287,21,4.37,scooter,0,Available,12.879954,77.599055,200,Bengaluru
D00855,Onveer,Garde,+917243871295,22,4.15,motorcycle,0,Offline,12.96454,77.729415,3333,Bengaluru
D00856,Raghav,Dyal,+910286060480,25,4.65,scooter,0,Available,12.971647,77.660634,1724,Bengaluru
D00857,Baljiwan,Chander,+916950904189,36,4.09,motorcycle,1,Offline,13.016988,77.583156,1073,Bengaluru
D00858,Omkaar,Subramanian,+915562388788,36,5.0,motorcycle,1,Available,12.898011,77.626123,2865,Bengaluru
D00859,Alexander,Sankar,+910622901138,32,4.4,motorcycle,1,On Delivery,12.980538,77.609206,2423,Bengaluru
D00860,Fitan,Saraf,+911990380351,44,4.91,scooter,1,Offline,12.932316,77.673289,2144,Bengaluru
D00861,Farhan,Bera,+919441914790,31,4.12,motorcycle,1,Available,12.998706,77.611612,990,Bengaluru
D00862,Chandresh,Narula,+916730953267,20,3.56,electric_scooter,1,Offline,12.981136,77.584719,3119,Bengaluru
D00863,Harshil,Gupta,+915629258228,25,4.19,scooter,0,On Delivery,12.85756,77.691672,463,Bengaluru
D00864,Samarth,Zachariah,+913068856846,35,3.68,electric_scooter,2,On Delivery,12.850133,77.676419,85,Bengaluru
D00865,Kevin,Manda,+914495975213,31,4.31,scooter,0,Offline,12.993564,77.610842,1330,Bengaluru
D00866,Manthan,Khanna,+919289748741,41,3.87,motorcycle,2,Available,13.010447,77.576065,2166,Bengaluru
D00867,Chanakya,Bawa,+911199764534,39,4.5,motorcycle,1,Available,12.949956,77.59411,1477,Bengaluru
D00868,Ronith,Swaminathan,+911967896300,38,4.65,bicycle,1,On Delivery,12.976953,77.497427,3361,Bengaluru
D00869,Faraj,Bhagat,+911597224228,28,4.4,scooter,2,Available,12.890241,77.56761,3173,Bengaluru
D00870,Pranit,Aggarwal,+916809846018,21,3.27,motorcycle,0,Available,13.009008,77.693684,1238,Bengaluru
D00871,Tanay,Chahal,+913586671554,28,4.02,motorcycle,0,Available,12.9411,77.65224,2409,Bengaluru
D00872,Manan,Srinivasan,+916746272053,32,4.5,bicycle,1,On Delivery,12.9465,77.565436,267,Bengaluru
D00873,Harish,Chatterjee,+916728502155,43,2.81,electric_scooter,2,On Delivery,12.973772,77.736026,900,Bengaluru
D00874,Agastya,Jhaveri,+917755821262,33,3.93,motorcycle,2,Available,12.950736,77.619484,1966,Bengaluru
D00875,Frederick,Manne,+919075199198,22,3.77,motorcycle,1,Available,12.95858,77.704443,637,Bengaluru
D00876,Banjeet,Solanki,+911492531649,37,4.53,motorcycle,2,On Delivery,12.993903,77.592093,2129,Bengaluru
D00877,Dalbir,Morar,+916565907055,29,3.67,scooter,1,On Delivery,12.977064,77.511519,2911,Bengaluru
D00878,Rushil,Sinha,+916877156922,43,4.28,motorcycle,2,Available,12.922146,77.602337,2518,Bengaluru
D00879,Yash,Lanka,+911535977100,23,4.05,motorcycle,1,On Delivery,12.977875,77.658664,1903,Bengaluru
D00880,Chakradev,Ram,+919431487225,31,3.8,motorcycle,2,Available,13.050152,77.60766,1052,Bengaluru
D00881,George,Prabhakar,+914168557395,24,4.89,motorcycle,0,On Delivery,12.95873,77.740715,1537,Bengaluru
D00882,Rayaan,Pingle,+919579475816,32,4.05,motorcycle,2,On Delivery,13.005208,77.58106,1085,Bengaluru
D00883,Girik,Sehgal,+914704071469,34,3.89,scooter,0,Available,12.963711,77.723968,2028,Bengaluru
D00884,Anthony,Lall,+913418559508,42,4.4,motorcycle,1,Available,13.008595,77.703315,3149,Bengaluru
D00885,Thomas,Shroff,+911017590017,43,4.54,motorcycle,1,On Delivery,12.924083,77.573259,3248,Bengaluru
D00886,Karan,Kara,+918692855162,23,5.0,scooter,1,On Delivery,12.948888,77.694238,3207,Bengaluru
D00887,Krish,Bhatia,+916353673558,39,4.67,motorcycle,1,Available,12.965683,77.708226,534,Bengaluru
D00888,Faqid,Chatterjee,+911335139014,26,3.96,motorcycle,1,Offline,12.932159,77.572376,1279,Bengaluru
D00889,Brijesh,Padmanabhan,+913579671480,26,3.8,scooter,2,Available,12.9075,77.57559,221,Bengaluru
D00890,Samuel,Karan,+915658260825,25,3.85,bicycle,2,On Delivery,13.042742,77.586133,2997,Bengaluru
D00891,Azaan,Ram,+912886691122,26,3.96,scooter,0,Available,12.937991,77.564639,2576,Bengaluru
D00892,Shaurya,Wason,+916119789259,29,3.33,motorcycle,1,On Delivery,12.991656,77.709169,1091,Bengaluru
D00893,Wazir,Keer,+915544118185,22,3.96,motorcycle,1,Available,12.963265,77.708002,84,Bengaluru
D00894,Wazir,Mistry,+918819376841,37,4.45,scooter,1,Offline,12.998525,77.676818,338,Bengaluru
D00895,Balveer,Rana,+918333540112,34,4.39,motorcycle,0,Offline,12.92098,77.660783,56,Bengaluru
D00896,Anay,Thakkar,+916477090676,23,4.23,bicycle,0,On Delivery,12.896665,77.609367,1555,Bengaluru
D00897,Ethan,Dara,+911621720488,36,3.48,motorcycle,0,On Delivery,12.940419,77.578727,431,Bengaluru
D00898,Udarsh,Ghose,+910326456496,34,4.28,motorcycle,2,On Delivery,12.856997,77.689572,1653,Bengaluru
D00899,Fiyaz,Kakar,+910649097034,24,4.21,motorcycle,2,Offline,12.971316,77.657048,2898,Bengaluru
D00900,Gopal,Date,+918158913682,38,3.51,motorcycle,0,On Delivery,12.973625,77.601823,727,Bengaluru
D00901,Ansh,Sampath,+916252602216,38,4.55,scooter,0,On Delivery,12.988229,77.766791,2099,Bengaluru
D00902,Balveer,Saran,+910293358384,26,4.35,scooter,2,On Delivery,13.030474,77.588054,27,Bengaluru
D00903,Harrison,Divan,+917454693510,25,4.52,scooter,1,Available,13.094984,77.585873,3318,Bengaluru
D00904,Kai,Nagarajan,+913319558979,38,3.28,motorcycle,0,Available,12.954837,77.521435,3116,Bengaluru
D00905,Bahadurjit,Chahal,+910305687094,22,3.21,motorcycle,2,Available,12.973752,77.619411,1361,Bengaluru
D00906,Rishi,Ranganathan,+913895337684,23,4.24,scooter,1,On Delivery,12.930127,77.629035,1663,Bengaluru
D00907,Nicholas,Majumdar,+914345973173,21,4.24,motorcycle,0,Available,13.034392,77.603689,3250,Bengaluru
D00908,Veer,Arora,+917574510484,37,4.15,electric_scooter,2,Available,13.110437,77.605202,1807,Bengaluru
D00909,Shaurya,Chowdhury,+916054270799,31,2.72,electric_scooter,2,Offline,12.88348,77.609348,3298,Bengaluru
D00910,Sarthak,Doctor,+911079764754,41,3.81,scooter,1,Available,12.922142,77.531495,623,Bengaluru
D00911,Ethan,Chaudhry,+913485403909,36,4.58,motorcycle,2,Available,12.864011,77.684837,1438,Bengaluru
D00912,Chatresh,Chaudhuri,+916992613826,45,4.86,motorcycle,0,On Delivery,12.868074,77.609314,1823,Bengaluru
D00913,Luke,Wason,+913996263779,25,4.1,electric_scooter,1,Available,13.051415,77.594561,3226,Bengaluru
D00914,Orinder,Roy,+913512896220,33,4.3,motorcycle,2,Offline,12.893807,77.636412,1187,Bengaluru
D00915,Kevin,Rajagopal,+912399344606,42,4.55,electric_scooter,1,On Delivery,12.903159,77.597804,1069,Bengaluru
D00916,Xavier,Solanki,+916952357865,44,4.07,motorcycle,1,Available,12.885563,77.635585,2081,Bengaluru
D00917,Anirudh,Gera,+914488548753,23,5.0,motorcycle,2,On Delivery,12.979898,77.564616,3142,Bengaluru
D00918,Lakshit,Rau,+915542805376,44,4.46,bicycle,0,Available,12.872732,77.676837,3289,Bengaluru
D00919,Ekbal,Ratti,+917860203922,23,4.8,motorcycle,0,Offline,12.934387,77.638886,150,Bengaluru
D00920,Anirudh,Randhawa,+915866399287,38,4.01,motorcycle,1,Available,12.916457,77.647583,2137,Bengaluru
D00921,Noah,Khanna,+914956291796,29,5.0,motorcycle,1,Available,12.913719,77.558703,807,Bengaluru
D00922,Aryan,Soman,+910700510287,29,4.61,motorcycle,0,Available,12.95861,77.507268,96,Bengaluru
D00923,Krish,Pradhan,+917545416487,39,4.18,motorcycle,2,Available,12.938044,77.593025,1112,Bengaluru
D00924,Advaith,Nazareth,+915015269744,25,4.16,electric_scooter,0,Offline,12.939202,77.589778,1641,Bengaluru
D00925,Max,Mukhopadhyay,+913309587238,26,3.76,motorcycle,2,On Delivery,12.977651,77.657142,1755,Bengaluru
D00926,Logan,Swamy,+915792326714,43,4.88,scooter,1,On Delivery,12.990225,77.655377,418,Bengaluru
D00927,Chandran,Kari,+919679720925,22,3.67,scooter,0,Available,12.980971,77.599979,2313,Bengaluru
D00928,Ekalinga,Mital,+912332970493,44,4.8,motorcycle,1,On Delivery,12.932788,77.592635,2440,Bengaluru
